service_id,booking_id,hotel_id,employee_id,service_name,service_date,quantity,unit_price,total_price
SER001576,BOOK002073,HOT0236,EMP00034,Dinner,2025-03-23,3,2000,6000
SER001577,BOOK004460,HOT0233,EMP00060,Swimming Pool,2026-01-16,3,1000,3000
SER001578,BOOK001477,HOT0247,EMP00660,Room Cleaning,2026-03-15,2,1500,3000
SER001579,BOOK004063,HOT0126,EMP00008,Lunch,2026-04-13,3,1500,4500
SER001580,BOOK001872,HOT0145,EMP00499,Lunch,2025-05-08,1,750,750
SER001581,BOOK002375,HOT0055,EMP00783,Laundry,2025-02-02,3,1000,3000
SER001582,BOOK003455,HOT0200,EMP00266,Airport Pickup,2026-05-22,2,500,1000
SER001583,BOOK001064,HOT0032,EMP00220,Gym,2026-02-07,1,1500,1500
SER001584,BOOK003825,HOT0121,EMP00702,Airport Pickup,2026-05-19,1,250,250
SER001585,BOOK003818,HOT0154,EMP00060,Swimming Pool,2025-06-21,2,1000,2000
SER001586,BOOK004294,HOT0108,EMP00230,Dinner,2025-12-10,3,2000,6000
SER001587,BOOK004553,HOT0077,EMP00306,Airport Pickup,2026-04-06,3,250,750
SER001588,BOOK000758,HOT0145,EMP00439,Spa,2026-06-14,1,500,500
SER001589,BOOK003031,HOT0090,EMP00067,Dinner,2025-03-24,4,500,2000
SER001590,BOOK003653,HOT0099,EMP00179,Dinner,2025-12-13,1,1000,1000
SER001591,BOOK001263,HOT0125,EMP00748,Mini Bar,2025-04-23,2,2000,4000
SER001592,BOOK004930,HOT0068,EMP00729,Airport Pickup,2024-09-10,4,1000,4000
SER001593,BOOK002562,HOT0001,EMP00277,Room Cleaning,2024-09-18,3,750,2250
SER001594,BOOK003657,HOT0190,EMP00024,Airport Pickup,2025-04-12,2,250,500
SER001595,BOOK001720,HOT0157,EMP00651,Airport Pickup,2025-07-23,1,1500,1500
SER001596,BOOK004318,HOT0129,EMP00244,Lunch,2026-05-31,2,750,1500
SER001597,BOOK000207,HOT0127,EMP00671,Airport Pickup,2024-11-11,2,1500,3000
SER001598,BOOK004662,HOT0199,EMP00408,Breakfast,2026-01-14,2,250,500
SER001599,BOOK004057,HOT0169,EMP00208,Breakfast,2025-01-09,2,2000,4000
SER001600,BOOK002889,HOT0018,EMP00022,Airport Pickup,2026-04-14,4,2000,8000
SER001601,BOOK002422,HOT0141,EMP00343,Laundry,2026-03-02,4,250,1000
SER001602,BOOK001783,HOT0078,EMP00235,Room Cleaning,2026-08-15,2,1500,3000
SER001603,BOOK001421,HOT0171,EMP00077,Airport Pickup,2025-11-12,1,500,500
SER001604,BOOK001539,HOT0079,EMP00255,Laundry,2025-03-16,2,750,1500
SER001605,BOOK001030,HOT0219,EMP00018,Room Cleaning,2026-07-06,4,500,2000
SER001606,BOOK003864,HOT0074,EMP00218,Dinner,2025-06-15,1,1000,1000
SER001607,BOOK002779,HOT0099,EMP00336,Dinner,2025-08-20,1,1000,1000
SER001608,BOOK004955,HOT0105,EMP00066,Mini Bar,2025-07-30,2,1500,3000
SER001609,BOOK001402,HOT0177,EMP00322,Swimming Pool,2024-08-18,4,500,2000
SER001610,BOOK002682,HOT0005,EMP00652,Swimming Pool,2026-07-22,1,750,750
SER001611,BOOK000151,HOT0225,EMP00552,Mini Bar,2024-11-22,3,1000,3000
SER001612,BOOK002897,HOT0079,EMP00436,Gym,2025-07-07,3,750,2250
SER001613,BOOK004695,HOT0243,EMP00031,Swimming Pool,2025-04-07,3,2000,6000
SER001614,BOOK004251,HOT0016,EMP00403,Mini Bar,2024-09-27,1,500,500
SER001615,BOOK002930,HOT0090,EMP00145,Spa,2025-12-14,3,500,1500
SER001616,BOOK001732,HOT0207,EMP00088,Spa,2026-06-12,1,1500,1500
SER001617,BOOK003486,HOT0092,EMP00623,Spa,2025-09-29,4,500,2487
SER001618,BOOK003569,HOT0155,EMP00357,Room Cleaning,2024-09-07,1,500,500
SER001619,BOOK000348,HOT0155,EMP00544,Laundry,2026-07-25,2,750,1500
SER001620,BOOK004951,HOT0007,EMP00214,Spa,2026-04-26,1,1000,1000
SER001621,BOOK004252,HOT0086,EMP00499,Lunch,2026-08-11,1,250,250
SER001622,BOOK000755,HOT0247,EMP00115,Laundry,2025-07-26,2,1500,3000
SER001623,BOOK002093,HOT0058,EMP00701,Mini Bar,2026-08-17,1,1000,1000
SER001624,BOOK002189,HOT0059,EMP00593,Spa,2025-09-14,4,1000,4000
SER001625,BOOK000198,HOT0208,EMP00737,Lunch,2025-01-14,4,1500,6000
SER001626,BOOK001249,HOT0033,EMP00716,Gym,2024-10-16,1,2000,2000
SER001627,BOOK003282,HOT0133,EMP00430,Breakfast,2025-01-08,2,500,1000
SER001628,BOOK001452,HOT0013,EMP00349,Breakfast,2026-07-12,3,2000,6000
SER001629,BOOK002245,HOT0084,EMP00406,Swimming Pool,2026-04-08,4,1000,4000
SER001630,BOOK000860,HOT0094,EMP00763,Mini Bar,2025-10-01,2,2000,4000
SER001631,BOOK002449,HOT0200,EMP00675,Gym,2024-09-22,2,1000,2000
SER001632,BOOK000476,HOT0042,EMP00043,Lunch,2026-03-12,1,250,250
SER001633,BOOK001191,HOT0039,EMP00440,Spa,2026-03-14,2,1500,3000
SER001634,BOOK000235,HOT0184,,Mini Bar,2026-01-28,4,750,3000
SER001635,BOOK004214,HOT0128,EMP00297,Spa,2025-07-05,2,750,1500
SER001636,BOOK002160,HOT0068,EMP00130,Room Cleaning,2026-02-16,1,500,500
SER001637,BOOK001678,HOT0183,EMP00155,Airport Pickup,2025-04-29,4,1500,6000
SER001638,BOOK002182,HOT0017,EMP00432,Mini Bar,2026-03-17,1,1000,1000
SER001639,BOOK002781,HOT0246,EMP00137,Swimming Pool,2025-08-12,2,500,1000
SER001640,BOOK000310,HOT0151,EMP00075,Lunch,2024-10-08,4,250,1000
SER001641,BOOK000382,HOT0120,EMP00342,Room Cleaning,2026-01-27,1,1500,1500
SER001642,BOOK001455,HOT0203,EMP00569,Gym,2025-02-14,3,750,2250
SER001643,BOOK003390,HOT0125,EMP00792,Airport Pickup,2026-07-20,4,250,1000
SER001644,BOOK000547,HOT0181,EMP00222,Mini Bar,2025-01-02,1,250,250
SER001645,BOOK003081,HOT0241,EMP00455,Room Cleaning,2026-05-06,4,500,2000
SER001646,BOOK000034,HOT0076,EMP00661,Breakfast,2025-07-15,3,750,2250
SER001647,BOOK003084,HOT0097,EMP00684,Gym,2025-02-01,3,500,1500
SER001648,BOOK004463,HOT0192,EMP00276,Gym,2026-07-04,3,2000,6000
SER001649,BOOK000640,HOT0121,EMP00199,Dinner,2026-07-19,4,1000,4000
SER001650,BOOK001111,HOT0159,EMP00283,Laundry,2025-06-19,2,500,1000
SER001651,BOOK001287,HOT0085,EMP00553,Laundry,2025-05-04,3,2000,6000
SER001652,BOOK002894,HOT0208,EMP00237,Gym,2026-05-26,1,2000,2000
SER001653,BOOK003760,HOT0208,EMP00613,Dinner,2025-01-14,2,750,1500
SER001654,BOOK004691,HOT0027,EMP00327,Lunch,2025-07-17,1,750,750
SER001655,BOOK003507,HOT0240,EMP00163,Gym,2026-07-14,3,2000,6000
SER001656,BOOK002684,HOT0154,EMP00219,Airport Pickup,2026-03-27,4,750,3000
SER001657,BOOK001690,HOT0198,EMP00078,Laundry,2025-07-22,1,500,500
SER001658,BOOK002866,HOT0139,EMP00139,Spa,2025-01-06,4,500,2000
SER001659,BOOK003326,HOT0236,EMP00282,Swimming Pool,2025-08-25,2,500,1000
SER001660,BOOK003395,HOT0084,EMP00782,Swimming Pool,2025-04-28,1,750,750
SER001661,BOOK004317,HOT0027,EMP00722,Breakfast,2025-02-14,4,500,2000
SER001662,BOOK001450,HOT0135,EMP00206,Laundry,2024-12-18,4,1500,6000
SER001663,BOOK003230,HOT0105,EMP00375,Gym,2024-12-08,3,1000,3000
SER001664,BOOK004203,HOT0029,EMP00191,Breakfast,2026-05-05,2,250,500
SER001665,BOOK000634,HOT0021,EMP00799,Dinner,2025-06-04,2,250,500
SER001666,BOOK003473,HOT0118,EMP00048,Spa,2025-11-07,3,250,750
SER001667,BOOK001037,HOT0223,EMP00029,Spa,2026-02-11,2,750,1500
SER001668,BOOK002928,HOT0246,EMP00592,Swimming Pool,2026-02-03,4,250,1000
SER001669,BOOK003962,HOT0122,EMP00772,Room Cleaning,2024-12-23,2,1000,2000
SER001670,BOOK003503,HOT0192,EMP00058,Airport Pickup,2026-08-27,4,250,1000
SER001671,BOOK004603,HOT0080,EMP00034,Swimming Pool,2024-12-08,2,1000,2000
SER001672,BOOK004411,HOT0027,EMP00379,Breakfast,2026-02-24,1,750,750
SER001673,BOOK002142,HOT0069,EMP00249,Dinner,2025-06-22,1,2000,2000
SER001674,BOOK003684,HOT0098,EMP00487,Lunch,2026-03-21,2,500,1000
SER001675,BOOK001971,HOT0146,EMP00332,Dinner,2025-10-02,2,1500,3000
SER001676,BOOK004391,HOT0166,EMP00459,Dinner,2024-12-21,2,1000,2000
SER001677,BOOK004555,HOT0124,EMP00716,Lunch,2024-10-07,4,500,2000
SER001678,BOOK004234,HOT0143,EMP00800,Breakfast,2024-12-07,3,500,1500
SER001679,BOOK002125,HOT0168,EMP00187,Spa,2026-07-04,3,500,1500
SER001680,BOOK003680,HOT0138,EMP00718,Gym,2025-07-29,1,750,750
SER001681,BOOK004810,HOT0156,EMP00748,Swimming Pool,2026-08-10,3,750,2250
SER001682,BOOK001876,HOT0224,EMP00622,Gym,2025-07-06,2,2000,4000
SER001683,BOOK000790,HOT0197,EMP00612,Breakfast,2026-08-11,3,1500,4500
SER001684,BOOK002480,HOT0075,EMP00365,Lunch,2025-06-03,1,750,750
SER001685,BOOK004123,HOT0202,EMP00177,Room Cleaning,2026-05-24,4,750,3000
SER001686,BOOK004132,HOT0143,EMP00782,Breakfast,2026-03-28,3,250,750
SER001687,BOOK002514,HOT0051,EMP00046,Spa,2025-11-04,4,250,1000
SER001688,BOOK003262,HOT0206,EMP00207,Gym,2026-07-05,4,1000,4000
SER001689,BOOK001847,HOT0240,EMP00191,Swimming Pool,2024-11-01,3,250,750
SER001690,BOOK002802,HOT0082,EMP00785,Mini Bar,2026-07-09,2,500,1000
SER001691,BOOK001227,HOT0237,EMP00462,Dinner,2025-04-29,4,250,1000
SER001692,BOOK001975,HOT0222,EMP00650,Room Cleaning,2026-09-12,2,250,500
SER001693,BOOK001828,HOT0168,EMP00303,Laundry,2025-08-07,2,250,500
SER001694,BOOK001502,HOT0115,EMP00689,Breakfast,2026-08-16,3,1500,4500
SER001695,BOOK004034,HOT0018,EMP00313,Room Cleaning,2025-09-11,1,250,250
SER001696,BOOK004338,HOT0223,EMP00503,Spa,2026-03-18,1,1000,1000
SER001697,BOOK000615,HOT0206,EMP00718,Swimming Pool,2025-03-25,2,2000,4000
SER001698,BOOK004087,HOT0178,EMP00206,Breakfast,2025-08-09,1,1000,1000
SER001699,BOOK003956,HOT0132,EMP00766,Swimming Pool,2026-05-14,2,500,1000
SER001700,BOOK004727,HOT0118,EMP00327,Spa,2024-10-11,1,500,500
SER001701,BOOK001669,HOT0009,EMP00553,Breakfast,2025-07-06,4,750,3000
SER001702,BOOK003774,HOT0153,EMP00268,Breakfast,2025-01-27,1,500,500
SER001703,BOOK003625,HOT0034,EMP00469,Spa,2025-02-23,3,750,2250
SER001704,BOOK002586,HOT0217,EMP00089,Spa,2026-01-02,2,250,500
SER001705,BOOK002360,HOT0089,EMP00228,Swimming Pool,2026-07-25,4,750,3000
SER001706,BOOK000221,HOT0073,EMP00134,Breakfast,2026-01-23,1,500,500
SER001707,BOOK004877,HOT0161,EMP00112,Lunch,2025-07-30,3,500,1500
SER001708,BOOK003416,HOT0035,EMP00752,Room Cleaning,2025-03-18,3,1500,4500
SER001709,BOOK002249,HOT0048,EMP00207,Lunch,2025-07-05,2,500,1000
SER001710,BOOK001378,HOT0142,EMP00426,Breakfast,2025-02-02,4,750,3000
SER001711,BOOK002488,HOT0205,EMP00653,Spa,2026-05-15,4,750,3000
SER001712,BOOK003408,HOT0100,EMP00599,Gym,2025-08-26,3,1000,3000
SER001713,BOOK001397,HOT0120,EMP00117,Lunch,2025-09-05,1,500,500
SER001714,BOOK001658,HOT0078,EMP00723,Lunch,2026-06-06,2,1000,2000
SER001715,BOOK004743,HOT0016,EMP00380,Laundry,2026-03-14,4,500,2000
SER001716,BOOK004606,HOT0025,EMP00470,Dinner,2026-01-19,1,2000,2000
SER001717,BOOK001053,HOT0116,EMP00409,Laundry,2025-10-17,2,500,1000
SER001718,BOOK002824,HOT0012,EMP00590,Gym,2025-05-14,4,750,3000
SER001719,BOOK002083,HOT0021,EMP00112,Room Cleaning,2025-11-04,2,2000,4000
SER001720,BOOK002729,HOT0137,EMP00690,Swimming Pool,2025-04-28,3,1000,3000
SER001721,BOOK003026,HOT0215,EMP00645,Gym,2025-08-02,3,250,750
SER001722,BOOK001910,HOT0094,EMP00354,Laundry,2025-11-29,4,1500,6000
SER001723,BOOK001043,HOT0027,EMP00510,Gym,2025-12-03,3,2000,6000
SER001724,BOOK001930,HOT0152,EMP00193,Gym,2025-02-14,3,250,750
SER001725,BOOK003205,HOT0163,EMP00002,Breakfast,2025-12-20,2,750,1500
SER001726,BOOK003060,HOT0144,EMP00588,Dinner,2024-12-04,3,1000,3000
SER001727,BOOK002349,HOT0032,EMP00593,Laundry,2025-01-21,3,250,750
SER001728,BOOK004920,HOT0144,EMP00217,Laundry,2024-08-29,2,1500,3000
SER001729,BOOK002206,HOT0081,EMP00325,Room Cleaning,2026-09-12,2,2000,4000
SER001730,BOOK000204,HOT0166,EMP00770,Airport Pickup,2026-04-23,2,1500,3000
SER001731,BOOK002151,HOT0159,EMP00149,Mini Bar,2025-03-02,2,250,500
SER001732,BOOK000262,HOT0126,EMP00265,Dinner,2026-03-03,3,2000,6000
SER001733,BOOK001637,HOT0009,EMP00704,Spa,2026-08-09,3,500,1500
SER001734,BOOK003698,HOT0002,EMP00224,Breakfast,2024-09-28,2,750,1500
SER001735,BOOK003916,HOT0119,EMP00144,Laundry,2026-05-03,4,1500,6000
SER001736,BOOK003066,HOT0126,EMP00696,Spa,2024-11-08,3,750,2250
SER001737,BOOK002139,HOT0030,EMP00434,Mini Bar,2025-08-23,3,250,750
SER001738,BOOK000219,HOT0022,EMP00705,Laundry,2025-10-17,4,2000,8000
SER001739,BOOK001644,HOT0070,EMP00416,Dinner,2026-08-26,1,750,750
SER001740,BOOK001337,HOT0204,EMP00214,Breakfast,2025-10-02,3,500,1500
SER001741,BOOK000564,HOT0178,EMP00609,Lunch,2026-03-22,1,750,750
SER001742,BOOK002922,HOT0243,EMP00760,Spa,2025-10-05,3,250,750
SER001743,BOOK002187,HOT0148,EMP00010,Dinner,2026-02-19,4,250,1000
SER001744,BOOK001959,HOT0238,EMP00259,Breakfast,2025-03-17,4,2000,8000
SER001745,BOOK001649,HOT0195,EMP00233,Lunch,2025-04-13,4,500,2000
SER001746,BOOK002581,HOT0026,EMP00400,Breakfast,2025-07-21,4,2000,8000
SER001747,BOOK000180,HOT0084,EMP00556,Swimming Pool,2024-12-31,2,500,1000
SER001748,BOOK004537,HOT0139,EMP00430,Lunch,2025-12-14,4,500,2000
SER001749,BOOK000320,HOT0057,EMP00200,Laundry,2024-09-02,4,250,1000
SER001750,BOOK004589,HOT0247,EMP00639,Swimming Pool,2024-10-19,3,500,1500
SER001751,BOOK000177,HOT0169,EMP00395,Swimming Pool,2025-10-01,3,250,750
SER001752,BOOK004324,HOT0095,EMP00522,Lunch,2026-03-11,2,1000,2000
SER001753,BOOK004024,HOT0108,EMP00781,Spa,2026-03-20,1,750,750
SER001754,BOOK002911,HOT0085,EMP00645,Dinner,2024-09-10,3,1500,4500
SER001755,BOOK002607,HOT0196,EMP00220,Gym,2025-07-03,3,250,750
SER001756,BOOK003411,HOT0249,EMP00498,Breakfast,2024-10-06,4,500,2000
SER001757,BOOK002312,HOT0226,EMP00262,Swimming Pool,2026-03-14,2,750,1500
SER001758,BOOK004471,HOT0017,EMP00549,Breakfast,2025-09-25,4,500,2000
SER001759,BOOK001567,HOT0092,EMP00081,Airport Pickup,2026-03-16,3,1000,3000
SER001760,BOOK003108,HOT0102,EMP00658,Breakfast,2026-04-18,2,1500,3000
SER001761,BOOK003042,HOT0045,EMP00265,Spa,2026-05-09,1,1000,1000
SER001762,BOOK001908,HOT0144,EMP00797,Spa,2026-08-14,3,250,750
SER001763,BOOK002775,HOT0033,EMP00708,Laundry,2024-12-15,3,250,750
SER001764,BOOK003148,HOT0009,EMP00092,Lunch,2026-01-18,1,1500,1500
SER001765,BOOK003457,HOT0159,EMP00078,Airport Pickup,2025-11-12,3,2000,6000
SER001766,BOOK000084,HOT0110,EMP00049,Laundry,2024-11-27,3,1500,4500
SER001767,BOOK000753,HOT0059,EMP00218,Spa,2026-04-24,3,1500,4898
SER001768,BOOK002858,HOT0232,EMP00447,Laundry,2025-05-22,3,2000,6000
SER001769,BOOK004264,HOT0121,EMP00183,Airport Pickup,2026-03-19,3,1000,3000
SER001770,BOOK000573,HOT0249,EMP00718,Gym,2026-08-19,2,2000,4000
SER001771,BOOK003661,HOT0066,EMP00456,Lunch,2026-06-13,2,250,500
SER001772,BOOK003917,HOT0119,EMP00584,Gym,2026-02-15,1,1500,1500
SER001773,BOOK001572,HOT0019,EMP00414,Swimming Pool,2026-03-15,3,2000,6000
SER001774,BOOK000081,HOT0209,EMP00043,Swimming Pool,2024-12-21,2,500,1000
SER001775,BOOK004514,HOT0122,EMP00373,Spa,2026-08-14,2,2000,4000
SER001776,BOOK004597,HOT0112,EMP00361,Mini Bar,2025-03-19,1,1000,1000
SER001777,BOOK000074,HOT0231,EMP00703,Gym,2025-03-27,2,250,500
SER001778,BOOK003899,HOT0063,EMP00372,Room Cleaning,2025-04-03,4,750,3000
SER001779,BOOK001733,HOT0051,EMP00589,Dinner,2026-04-16,4,2000,8000
SER001780,BOOK004101,HOT0151,EMP00154,Gym,2026-06-22,4,1500,6336
SER001781,BOOK003106,HOT0144,EMP00503,Breakfast,2026-01-17,4,1000,4000
SER001782,BOOK002547,HOT0183,EMP00394,Laundry,2026-07-13,1,1000,1000
SER001783,BOOK004746,HOT0121,EMP00491,Room Cleaning,2025-04-15,1,1000,1000
SER001784,BOOK004329,HOT0079,EMP00593,Lunch,2025-08-02,2,2000,4000
SER001785,BOOK001228,HOT0157,EMP00357,Lunch,2025-01-20,2,750,1500
SER001786,BOOK002987,HOT0089,EMP00692,Lunch,2026-04-20,1,500,500
SER001787,BOOK000469,HOT0247,EMP00330,Gym,2026-02-27,3,750,2250
SER001788,BOOK001482,HOT0083,EMP00501,Airport Pickup,2026-05-31,1,750,750
SER001789,BOOK001955,HOT0154,EMP00092,Dinner,2024-10-31,2,1000,2000
SER001790,BOOK001126,HOT0231,EMP00639,Spa,2026-03-12,1,1000,1000
SER001791,BOOK003350,HOT0159,EMP00759,Swimming Pool,2024-10-24,2,1500,3000
SER001792,BOOK002902,HOT0238,EMP00096,Breakfast,2026-06-01,2,500,1000
SER001793,BOOK000127,HOT0051,EMP00070,Dinner,2026-05-16,4,250,1000
SER001794,BOOK003912,HOT0037,EMP00253,Swimming Pool,2025-01-30,2,250,500
SER001795,BOOK001706,HOT0214,EMP00053,Spa,2024-10-20,3,750,2250
SER001796,BOOK004225,HOT0147,EMP00527,Room Cleaning,2025-04-16,2,250,500
SER001797,BOOK003364,HOT0139,EMP00316,Airport Pickup,2025-03-23,2,250,500
SER001798,BOOK001818,HOT0239,EMP00741,Laundry,2026-04-13,1,1500,1500
SER001799,BOOK003878,HOT0081,EMP00182,Laundry,2025-06-21,1,750,750
SER001800,BOOK002090,HOT0048,EMP00608,Lunch,2025-06-10,2,500,1000
SER001801,BOOK000521,HOT0227,EMP00473,Spa,2026-02-27,2,250,500
SER001802,BOOK001722,HOT0245,EMP00015,Room Cleaning,2024-11-28,1,1000,1000
SER001803,BOOK000432,HOT0217,EMP00552,Dinner,2025-03-26,3,250,750
SER001804,BOOK000618,HOT0160,EMP00530,Room Cleaning,2025-01-28,3,1500,4500
SER001805,BOOK003984,HOT0086,EMP00523,Breakfast,2025-07-01,2,750,1500
SER001806,BOOK002948,HOT0200,EMP00617,Gym,2026-03-22,1,1000,1000
SER001807,BOOK001491,HOT0079,EMP00123,Gym,2024-08-27,4,500,2000
SER001808,BOOK004734,HOT0197,EMP00328,Dinner,2025-12-03,4,1500,6000
SER001809,BOOK001324,HOT0136,EMP00281,Breakfast,2025-11-13,3,500,1500
SER001810,BOOK002728,HOT0149,EMP00164,Laundry,2024-10-27,2,1500,3000
SER001811,BOOK001784,HOT0059,EMP00726,Gym,2026-05-02,3,500,1500
SER001812,BOOK001520,HOT0066,EMP00142,Dinner,2025-12-06,1,250,250
SER001813,BOOK000662,HOT0116,EMP00268,Spa,2025-05-28,1,2000,2000
SER001814,BOOK004886,HOT0060,EMP00726,Airport Pickup,2025-02-02,3,500,1500
SER001815,BOOK000685,HOT0066,EMP00628,Airport Pickup,2025-11-29,4,2000,8000
SER001816,BOOK001265,HOT0212,,Laundry,2026-02-13,3,1000,3000
SER001817,BOOK001096,HOT0144,EMP00337,Room Cleaning,2026-06-24,3,1000,3000
SER001818,BOOK003692,HOT0073,EMP00422,Dinner,2025-10-19,3,750,2250
SER001819,BOOK000534,HOT0111,EMP00419,Gym,2024-11-13,2,250,500
SER001820,BOOK002278,HOT0054,EMP00059,Room Cleaning,2025-05-25,4,500,2000
SER001821,BOOK003123,HOT0032,EMP00514,Airport Pickup,2025-07-13,4,2000,8000
SER001822,BOOK002008,HOT0160,EMP00274,Airport Pickup,2024-08-13,4,1500,6000
SER001823,BOOK004088,HOT0102,EMP00002,Airport Pickup,2026-06-12,2,500,1000
SER001824,BOOK002391,HOT0182,EMP00550,Swimming Pool,2025-06-23,3,1500,4500
SER001825,BOOK000998,HOT0039,EMP00174,Swimming Pool,2025-06-10,2,2000,4000
SER001826,BOOK003379,HOT0032,EMP00081,Swimming Pool,2024-11-28,1,500,500
SER001827,BOOK003431,HOT0089,EMP00021,Airport Pickup,2025-10-23,1,250,250
SER001828,BOOK002456,HOT0233,EMP00068,Gym,2025-03-01,2,2000,4000
SER001829,BOOK000649,HOT0065,EMP00177,Breakfast,2024-09-22,2,500,1000
SER001830,BOOK004518,HOT0186,EMP00523,Lunch,2026-02-28,2,1500,3000
SER001831,BOOK002178,HOT0179,EMP00749,Mini Bar,2025-11-03,4,1500,6000
SER001832,BOOK000868,HOT0153,EMP00648,Airport Pickup,2025-08-30,3,1500,4500
SER001833,BOOK004070,HOT0165,EMP00670,Laundry,2026-01-17,3,750,2250
SER001834,BOOK004860,HOT0109,EMP00694,Swimming Pool,2026-06-06,3,500,1500
SER001835,BOOK001359,HOT0163,EMP00224,Swimming Pool,2025-03-21,2,1000,2000
SER001836,BOOK004493,HOT0194,EMP00506,Lunch,2025-04-15,3,500,1500
SER001837,BOOK003053,HOT0004,EMP00232,Spa,2026-02-27,2,500,1000
SER001838,BOOK000911,HOT0248,EMP00474,Airport Pickup,2025-03-28,4,250,1000
SER001839,BOOK001118,HOT0243,EMP00266,Spa,2024-10-28,4,1500,6000
SER001840,BOOK003209,HOT0050,EMP00126,Airport Pickup,2026-04-25,3,2000,6000
SER001841,BOOK004787,HOT0038,EMP00359,Mini Bar,2026-06-03,3,1500,4500
SER001842,BOOK000389,HOT0102,EMP00654,Airport Pickup,2024-08-31,3,750,2668
SER001843,BOOK003312,HOT0216,EMP00520,Airport Pickup,2026-02-16,2,750,1500
SER001844,BOOK003038,HOT0207,EMP00473,Airport Pickup,2025-12-18,1,2000,2000
SER001845,BOOK000630,HOT0070,EMP00100,Room Cleaning,2026-07-17,3,250,750
SER001846,BOOK000138,HOT0018,EMP00518,Spa,2025-11-10,1,250,250
SER001847,BOOK001358,HOT0185,EMP00458,Lunch,2026-08-24,1,1000,1000
SER001848,BOOK000922,HOT0214,EMP00361,Gym,2025-05-27,1,1500,1500
SER001849,BOOK004813,HOT0212,EMP00599,Lunch,2025-10-14,1,250,250
SER001850,BOOK000161,HOT0035,EMP00759,Mini Bar,2025-08-24,1,250,250
SER001851,BOOK003785,HOT0180,EMP00265,Dinner,2025-06-24,3,750,2250
SER001852,BOOK000446,HOT0095,EMP00347,Laundry,2025-04-04,4,2000,8000
SER001853,BOOK002283,HOT0003,EMP00292,Laundry,2025-06-25,2,1000,2000
SER001854,BOOK004710,HOT0206,,Breakfast,2026-08-30,1,500,500
SER001855,BOOK004478,HOT0002,EMP00270,Mini Bar,2025-05-14,2,1000,2000
SER001856,BOOK001538,HOT0004,EMP00485,Dinner,2025-06-28,2,1000,2000
SER001857,BOOK004694,HOT0037,EMP00779,Lunch,2026-07-13,1,250,250
SER001858,BOOK003530,HOT0232,EMP00375,Laundry,2025-06-27,1,750,750
SER001859,BOOK002770,HOT0043,EMP00294,Airport Pickup,2025-09-25,3,750,2250
SER001860,BOOK003691,HOT0159,EMP00535,Spa,2025-02-17,3,500,1500
SER001861,BOOK004464,HOT0095,EMP00494,Laundry,2026-07-29,3,2000,6000
SER001862,BOOK000451,HOT0192,EMP00095,Dinner,2025-01-17,3,2000,6000
SER001863,BOOK000783,HOT0223,EMP00743,Swimming Pool,2026-08-11,3,500,1500
SER001864,BOOK000361,HOT0014,,Airport Pickup,2025-07-15,1,1500,1500
SER001865,BOOK000516,HOT0149,EMP00557,Room Cleaning,2025-01-30,3,500,1500
SER001866,BOOK000593,HOT0171,EMP00632,Lunch,2025-12-21,1,500,500
SER001867,BOOK003704,HOT0060,EMP00202,Laundry,2025-01-23,3,1500,4500
SER001868,BOOK004806,HOT0078,EMP00003,Room Cleaning,2025-11-24,1,250,250
SER001869,BOOK000569,HOT0114,EMP00451,Laundry,2026-06-05,1,250,250
SER001870,BOOK001027,HOT0247,EMP00612,Mini Bar,2026-06-12,1,1500,1500
SER001871,BOOK004956,HOT0120,EMP00145,Swimming Pool,2024-10-03,4,250,1000
SER001872,BOOK003016,HOT0046,EMP00015,Airport Pickup,2026-01-03,4,500,2000
SER001873,BOOK001824,HOT0046,EMP00190,Lunch,2024-10-30,2,250,500
SER001874,BOOK000392,HOT0221,EMP00763,Room Cleaning,2026-04-25,4,1000,4000
SER001875,BOOK003679,HOT0019,EMP00650,Room Cleaning,2025-02-03,4,250,1000
SER001876,BOOK002094,HOT0040,EMP00611,Dinner,2025-07-18,2,2000,4000
SER001877,BOOK004762,HOT0041,EMP00345,Gym,2024-09-29,1,750,750
SER001878,BOOK002541,HOT0138,EMP00712,Mini Bar,2026-02-05,3,750,2250
SER001879,BOOK002789,HOT0055,EMP00335,Dinner,2025-10-20,4,750,3000
SER001880,BOOK003099,HOT0022,EMP00106,Dinner,2025-01-12,2,500,1000
SER001881,BOOK001142,HOT0087,EMP00203,Lunch,2026-09-07,1,2000,2000
SER001882,BOOK002408,HOT0018,EMP00012,Laundry,2026-07-31,4,500,2000
SER001883,BOOK002472,HOT0045,EMP00687,Airport Pickup,2025-06-01,3,500,1500
SER001884,BOOK003022,HOT0034,EMP00707,Room Cleaning,2026-05-14,2,2000,4000
SER001885,BOOK000536,HOT0165,EMP00445,Dinner,2024-10-25,4,1000,4000
SER001886,BOOK001625,HOT0073,EMP00378,Spa,2024-12-23,3,500,1500
SER001887,BOOK002115,HOT0115,EMP00157,Breakfast,2025-05-02,1,1000,1000
SER001888,BOOK001201,HOT0061,EMP00707,Spa,2026-06-03,2,750,1500
SER001889,BOOK002236,HOT0036,EMP00429,Mini Bar,2025-01-31,2,750,1500
SER001890,BOOK000619,HOT0235,EMP00304,Laundry,2025-04-11,4,500,2000
SER001891,BOOK003001,HOT0056,EMP00462,Swimming Pool,2026-06-17,2,250,500
