review_id,booking_id,customer_id,hotel_id,rating,review_title,review_text,review_date,sentiment
REV000728,BOOK002836,CUST000690,HOT0209,4,Very Good,Room was clean and comfortable.,2026-04-15,Positive
REV000729,BOOK001988,CUST000688,HOT0149,1,Average Experience,Overall satisfied with the stay.,2026-01-18,Negative
REV000730,BOOK001925,CUST002381,HOT0104,5,Needs Improvement,Staff were friendly and helpful.,2025-06-29,Positive
REV000731,BOOK000398,CUST000657,HOT0043,5,Average Experience,Check-in process was smooth.,2026-01-09,Positive
REV000732,BOOK001555,CUST000130,HOT0072,4,Poor Service,Will definitely visit again.,2025-03-02,Positive
REV000733,BOOK003721,CUST003062,HOT0103,4,Excellent Stay,Staff were friendly and helpful.,2024-10-11,Positive
REV000734,BOOK005000,CUST001173,HOT0201,5,Needs Improvement,Bathroom needs improvement.,2025-12-16,Positive
REV000735,BOOK002375,CUST000771,HOT0055,4,Amazing Hospitality,Will definitely visit again.,2025-02-13,Positive
REV000736,BOOK002356,CUST000855,HOT0102,1,Average Experience,Bathroom needs improvement.,2024-11-10,Negative
REV000737,BOOK003595,CUST001705,HOT0138,1,Excellent Stay,Check-in process was smooth.,2025-07-31,Negative
REV000738,BOOK001535,CUST001286,HOT0107,3,Excellent Stay,Room was clean and comfortable.,2026-07-10,Neutral
REV000739,BOOK004862,CUST004899,HOT0246,3,Highly Recommended,Bathroom needs improvement.,2025-10-23,Neutral
REV000740,BOOK003716,CUST003650,HOT0208,1,Amazing Hospitality,Bathroom needs improvement.,2025-11-13,Negative
REV000741,BOOK001256,CUST003672,HOT0075,5,Excellent Stay,Food quality was excellent.,2025-11-20,Positive
REV000742,BOOK003922,CUST004831,HOT0015,5,Needs Improvement,Bathroom needs improvement.,2025-12-11,Positive
REV000743,BOOK000122,CUST003204,HOT0132,3,Value for Money,Check-in process was smooth.,2024-10-17,Neutral
REV000744,BOOK001611,CUST001885,HOT0019,1,Very Good,Bathroom needs improvement.,2025-09-20,Negative
REV000745,BOOK004487,CUST000997,HOT0150,2,Excellent Stay,Check-in process was smooth.,2025-11-27,Negative
REV000746,BOOK002871,CUST000024,HOT0054,4,Value for Money,Check-in process was smooth.,2024-08-31,Positive
REV000747,BOOK004651,CUST001146,HOT0179,1,Value for Money,Staff were friendly and helpful.,2026-02-20,Negative
REV000748,BOOK004418,CUST000347,HOT0202,1,Highly Recommended,Will definitely visit again.,2025-08-29,Negative
REV000749,BOOK000733,CUST002248,HOT0020,2,Highly Recommended,Room was clean and comfortable.,2026-04-25,Negative
REV000750,BOOK001722,CUST002186,HOT0245,5,Highly Recommended,Room was clean and comfortable.,2024-12-11,Positive
REV000751,BOOK002384,CUST002325,HOT0249,4,Average Experience,Check-in process was smooth.,2025-02-02,Positive
REV000752,BOOK002353,CUST002410,HOT0068,2,Amazing Hospitality,Check-in process was smooth.,2025-03-23,Negative
REV000753,BOOK000820,CUST004118,HOT0139,2,Average Experience,Overall satisfied with the stay.,2026-03-21,Negative
REV000754,BOOK003393,CUST003009,HOT0146,3,Poor Service,Room was clean and comfortable.,2026-01-10,Neutral
REV000755,BOOK000547,CUST004709,HOT0181,2,Amazing Hospitality,Will definitely visit again.,2025-01-08,Negative
REV000756,BOOK002853,CUST001540,HOT0087,3,Very Good,Check-in process was smooth.,2024-11-01,Neutral
REV000757,BOOK001530,CUST000217,HOT0032,3,Amazing Hospitality,Great location and ambience.,2024-09-25,Neutral
REV000758,BOOK002191,CUST003296,HOT0125,4,Amazing Hospitality,Check-in process was smooth.,2025-05-24,Positive
REV000759,BOOK001220,CUST004238,HOT0148,3,Highly Recommended,Will definitely visit again.,2026-05-15,Neutral
REV000760,BOOK004542,CUST004374,HOT0203,4,Excellent Stay,Overall satisfied with the stay.,2025-05-29,Positive
REV000761,BOOK000621,CUST003498,HOT0066,3,Excellent Stay,Bathroom needs improvement.,2025-12-19,Neutral
REV000762,BOOK001315,CUST003927,HOT0209,4,Amazing Hospitality,Great location and ambience.,2025-03-16,Positive
REV000763,BOOK000300,CUST002847,HOT0131,2,Excellent Stay,Will definitely visit again.,2025-05-27,Negative
REV000764,BOOK001854,CUST004578,HOT0247,4,Highly Recommended,Will definitely visit again.,2025-08-08,Positive
REV000765,BOOK004193,CUST002027,HOT0154,5,Needs Improvement,Great location and ambience.,2025-01-17,Positive
REV000766,BOOK000360,CUST004443,HOT0218,4,Excellent Stay,Staff were friendly and helpful.,2026-07-01,Positive
REV000767,BOOK003741,CUST001660,HOT0105,2,Highly Recommended,Will definitely visit again.,2025-04-10,Negative
REV000768,BOOK002458,CUST000961,HOT0060,2,Needs Improvement,Check-in process was smooth.,2025-06-25,Negative
REV000769,BOOK003369,CUST002104,HOT0064,3,Highly Recommended,Overall satisfied with the stay.,2025-05-07,Neutral
REV000770,BOOK001602,CUST003412,HOT0108,1,Average Experience,Staff were friendly and helpful.,2025-12-14,Negative
REV000771,BOOK000804,CUST003709,HOT0146,3,Value for Money,Staff were friendly and helpful.,2024-09-03,Neutral
REV000772,BOOK002249,CUST001053,HOT0048,2,Average Experience,Check-in process was smooth.,2025-07-08,Negative
REV000773,BOOK004603,CUST001756,HOT0080,2,Very Good,Great location and ambience.,2024-12-20,Negative
REV000774,BOOK004638,CUST000452,HOT0113,5,Average Experience,Food quality was excellent.,2024-11-30,Positive
REV000775,BOOK000084,CUST004691,HOT0110,3,Very Good,Will definitely visit again.,2024-12-04,Neutral
REV000776,BOOK000161,CUST002443,HOT0035,3,Excellent Stay,Overall satisfied with the stay.,2025-08-30,Neutral
REV000777,BOOK002267,CUST002362,HOT0109,3,Poor Service,Overall satisfied with the stay.,2024-12-08,Neutral
REV000778,BOOK000276,CUST003553,HOT0019,4,Value for Money,Food quality was excellent.,2026-07-08,Positive
REV000779,BOOK004483,CUST001225,HOT0052,5,Very Good,Staff were friendly and helpful.,2025-02-09,Positive
REV000780,BOOK000393,CUST004449,HOT0120,1,Needs Improvement,Bathroom needs improvement.,2026-07-02,Negative
REV000781,BOOK000928,CUST004348,HOT0015,2,Excellent Stay,Will definitely visit again.,2026-05-14,Negative
REV000782,BOOK001411,CUST003482,HOT0242,5,Very Good,Great location and ambience.,2025-12-13,Positive
REV000783,BOOK003299,CUST001508,HOT0079,1,Amazing Hospitality,Bathroom needs improvement.,2025-01-21,Negative
REV000784,BOOK004525,CUST003367,HOT0238,5,Amazing Hospitality,Great location and ambience.,2025-05-10,Positive
REV000785,BOOK001638,CUST002855,HOT0117,5,Very Good,Staff were friendly and helpful.,2025-05-12,Positive
REV000786,BOOK003841,CUST000018,HOT0037,3,Very Good,Check-in process was smooth.,2026-07-04,Neutral
REV000787,BOOK003850,CUST001470,HOT0015,2,Amazing Hospitality,Overall satisfied with the stay.,2025-11-02,Negative
REV000788,BOOK003939,CUST003774,HOT0140,3,Average Experience,Room was clean and comfortable.,2025-06-28,Neutral
REV000789,BOOK003930,CUST004801,HOT0171,2,Poor Service,Staff were friendly and helpful.,2024-10-20,Negative
REV000790,BOOK002636,CUST000476,HOT0111,4,Very Good,Staff were friendly and helpful.,2025-11-06,Positive
REV000791,BOOK000238,CUST002023,HOT0177,5,Needs Improvement,Food quality was excellent.,2025-02-14,Positive
REV000792,BOOK001495,CUST000741,HOT0188,3,Average Experience,Will definitely visit again.,2025-08-19,Neutral
REV000793,BOOK000803,CUST000670,HOT0228,4,Value for Money,Check-in process was smooth.,2024-12-24,Positive
REV000794,BOOK003880,CUST003074,HOT0234,5,Amazing Hospitality,Staff were friendly and helpful.,2026-02-25,Positive
REV000795,BOOK004132,CUST003080,HOT0143,5,Needs Improvement,Staff were friendly and helpful.,2026-04-05,Positive
REV000796,BOOK000871,CUST001622,HOT0130,4,Amazing Hospitality,Will definitely visit again.,2025-10-21,Positive
REV000797,BOOK003795,CUST003492,HOT0179,1,Amazing Hospitality,Great location and ambience.,2025-03-16,Negative
REV000798,BOOK002135,CUST001249,HOT0105,3,Average Experience,Food quality was excellent.,2025-06-05,Neutral
REV000799,BOOK004787,CUST002116,HOT0038,2,Needs Improvement,Overall satisfied with the stay.,2026-06-14,Negative
REV000800,BOOK000241,CUST000112,HOT0024,1,Amazing Hospitality,Will definitely visit again.,2025-08-01,Negative
REV000801,BOOK000019,CUST003376,HOT0017,2,Amazing Hospitality,Staff were friendly and helpful.,2026-02-21,Negative
REV000802,BOOK003313,CUST004356,HOT0196,2,Needs Improvement,Overall satisfied with the stay.,2025-05-14,Negative
REV000803,BOOK000313,CUST002528,HOT0028,1,Needs Improvement,Check-in process was smooth.,2024-12-19,Negative
REV000804,BOOK000610,CUST001765,HOT0159,5,Very Good,Overall satisfied with the stay.,2025-01-07,Positive
REV000805,BOOK004286,CUST003602,HOT0188,5,Highly Recommended,Bathroom needs improvement.,2026-05-23,Positive
REV000806,BOOK001334,CUST004787,HOT0105,4,Poor Service,Food quality was excellent.,2026-02-18,Positive
REV000807,BOOK000220,CUST003103,HOT0235,5,Amazing Hospitality,Will definitely visit again.,2025-07-24,Positive
REV000808,BOOK000405,CUST000979,HOT0136,2,Highly Recommended,Food quality was excellent.,2026-03-16,Negative
REV000809,BOOK004938,CUST000668,HOT0035,5,Poor Service,Room was clean and comfortable.,2024-11-23,Positive
REV000810,BOOK003364,CUST004623,HOT0139,3,Highly Recommended,Staff were friendly and helpful.,2025-04-03,Neutral
REV000811,BOOK002232,CUST001682,HOT0098,2,Highly Recommended,Bathroom needs improvement.,2024-12-27,Negative
REV000812,BOOK000643,CUST004119,HOT0247,5,Excellent Stay,Will definitely visit again.,2024-10-07,Positive
REV000813,BOOK003461,CUST003874,HOT0088,2,Value for Money,Bathroom needs improvement.,2025-10-17,Negative
REV000814,BOOK004493,CUST000354,HOT0194,3,Value for Money,Will definitely visit again.,2025-04-28,Neutral
REV000815,BOOK004819,CUST004048,HOT0100,1,Highly Recommended,Great location and ambience.,2026-07-03,Negative
REV000816,BOOK000645,CUST002652,HOT0179,3,Highly Recommended,Staff were friendly and helpful.,2024-10-30,Neutral
REV000817,BOOK001670,CUST003715,HOT0241,3,Amazing Hospitality,Check-in process was smooth.,2025-03-09,Neutral
REV000818,BOOK001960,CUST002452,HOT0129,1,Very Good,Great location and ambience.,2026-02-06,Negative
REV000819,BOOK001100,CUST000163,HOT0056,1,Amazing Hospitality,Overall satisfied with the stay.,2025-12-09,Negative
REV000820,BOOK002254,CUST000090,HOT0151,2,Poor Service,Room was clean and comfortable.,2025-07-16,Negative
REV000821,BOOK000899,CUST000891,HOT0053,2,Needs Improvement,Staff were friendly and helpful.,2026-04-14,Negative
REV000822,BOOK000960,CUST002729,HOT0070,3,Very Good,Bathroom needs improvement.,2024-10-24,Neutral
REV000823,BOOK003442,CUST000127,HOT0223,1,Needs Improvement,Room was clean and comfortable.,2026-07-02,Negative
REV000824,BOOK002593,CUST000873,HOT0184,1,Highly Recommended,Food quality was excellent.,2026-05-22,Negative
REV000825,BOOK002603,CUST000113,HOT0030,1,Very Good,Check-in process was smooth.,2024-11-23,Negative
REV000826,BOOK004057,CUST004548,HOT0169,2,Excellent Stay,Check-in process was smooth.,2025-01-19,Negative
REV000827,BOOK002592,CUST003968,HOT0050,3,Average Experience,Staff were friendly and helpful.,2025-03-26,Neutral
REV000828,BOOK000832,CUST004254,HOT0118,1,Poor Service,Check-in process was smooth.,2024-08-18,Negative
REV000829,BOOK002090,CUST000356,HOT0048,2,Average Experience,Check-in process was smooth.,2025-06-16,Negative
REV000830,BOOK004004,CUST003892,HOT0115,2,Average Experience,Overall satisfied with the stay.,2026-08-09,Negative
REV000831,BOOK000681,CUST001163,HOT0022,4,Value for Money,Bathroom needs improvement.,2025-10-20,Positive
REV000832,BOOK004747,CUST002056,HOT0213,2,Amazing Hospitality,Staff were friendly and helpful.,2025-05-31,Negative
REV000833,BOOK003075,CUST000191,HOT0199,5,Average Experience,Will definitely visit again.,2025-01-05,Positive
REV000834,BOOK003708,CUST004818,HOT0250,5,Average Experience,Room was clean and comfortable.,2026-04-26,Positive
REV000835,BOOK000063,CUST003143,HOT0197,1,Needs Improvement,Room was clean and comfortable.,2025-07-15,Negative
REV000836,BOOK002949,CUST003620,HOT0180,4,Very Good,Room was clean and comfortable.,2026-04-25,Positive
REV000837,BOOK003796,CUST003604,HOT0169,2,Very Good,Overall satisfied with the stay.,2025-04-13,Negative
REV000838,BOOK003219,CUST000674,HOT0192,2,Value for Money,Staff were friendly and helpful.,2024-10-12,Negative
REV000839,BOOK004336,CUST002325,HOT0246,1,Very Good,Check-in process was smooth.,2025-01-30,Negative
REV000840,BOOK004359,CUST004208,HOT0149,2,Amazing Hospitality,Bathroom needs improvement.,2025-01-26,Negative
REV000841,BOOK004632,CUST002291,HOT0055,2,Amazing Hospitality,Room was clean and comfortable.,2024-10-23,Negative
REV000842,BOOK000905,CUST003964,HOT0042,4,Amazing Hospitality,Will definitely visit again.,2026-03-26,Positive
REV000843,BOOK004833,CUST002375,HOT0075,5,Needs Improvement,Room was clean and comfortable.,2024-10-21,Positive
REV000844,BOOK004644,CUST002516,HOT0056,5,Excellent Stay,Will definitely visit again.,2026-03-05,Positive
REV000845,BOOK001168,CUST002101,HOT0124,1,Poor Service,Room was clean and comfortable.,2025-10-04,Negative
REV000846,BOOK001598,CUST004295,HOT0248,1,Very Good,Staff were friendly and helpful.,2025-02-08,Negative
REV000847,BOOK001529,CUST002986,HOT0122,3,Average Experience,Staff were friendly and helpful.,2025-06-22,Neutral
REV000848,BOOK001563,CUST001637,HOT0239,1,Poor Service,Will definitely visit again.,2025-11-14,Negative
REV000849,BOOK003434,CUST001979,HOT0174,5,Value for Money,Will definitely visit again.,2025-11-04,Positive
REV000850,BOOK004994,CUST000682,HOT0087,4,Poor Service,Great location and ambience.,2025-12-09,Positive
REV000851,BOOK000167,CUST004217,HOT0106,4,Value for Money,Room was clean and comfortable.,2025-11-16,Positive
REV000852,BOOK003124,CUST004443,HOT0084,5,Amazing Hospitality,Check-in process was smooth.,2025-04-12,Positive
REV000853,BOOK002144,CUST004132,HOT0022,1,Amazing Hospitality,Overall satisfied with the stay.,2025-05-22,Negative
REV000854,BOOK002482,CUST001407,HOT0134,3,Needs Improvement,Food quality was excellent.,2025-07-09,Neutral
REV000855,BOOK002978,CUST000709,HOT0062,4,Very Good,Will definitely visit again.,2025-05-26,Positive
REV000856,BOOK001100,CUST000163,HOT0056,1,Needs Improvement,Check-in process was smooth.,2025-12-15,Negative
REV000857,BOOK002053,CUST003188,HOT0054,1,Amazing Hospitality,Food quality was excellent.,2025-06-05,Negative
REV000858,BOOK004684,CUST001327,HOT0228,5,Highly Recommended,Great location and ambience.,2025-08-27,Positive
REV000859,BOOK004658,CUST003297,HOT0108,5,Average Experience,Bathroom needs improvement.,2024-09-29,Positive
REV000860,BOOK003612,CUST002052,HOT0114,2,Highly Recommended,Check-in process was smooth.,2026-08-27,Negative
REV000861,BOOK001962,CUST004322,HOT0131,4,Very Good,Will definitely visit again.,2025-01-25,Positive
REV000862,BOOK002768,CUST001103,HOT0023,1,Very Good,Overall satisfied with the stay.,2025-09-23,Negative
REV000863,BOOK000911,CUST004481,HOT0248,4,Needs Improvement,Check-in process was smooth.,2025-04-05,Positive
REV000864,BOOK003577,CUST003785,HOT0153,5,Very Good,Great location and ambience.,2026-08-08,Positive
REV000865,BOOK000740,CUST001490,HOT0229,5,Highly Recommended,Great location and ambience.,2025-05-16,Positive
REV000866,BOOK001605,CUST000437,HOT0124,4,Poor Service,Check-in process was smooth.,2024-09-28,Positive
REV000867,BOOK003045,CUST003607,HOT0143,1,Average Experience,Staff were friendly and helpful.,2025-06-17,Negative
REV000868,BOOK000139,CUST001443,HOT0083,5,Very Good,Bathroom needs improvement.,2024-12-06,Positive
REV000869,BOOK003581,CUST001723,HOT0193,2,Needs Improvement,Check-in process was smooth.,2026-07-30,Negative
REV000870,BOOK000229,CUST003058,HOT0195,2,Value for Money,Room was clean and comfortable.,2025-09-10,Negative
REV000871,BOOK002925,CUST001663,HOT0113,2,Poor Service,Bathroom needs improvement.,2025-07-27,Negative
REV000872,BOOK004424,CUST002611,HOT0123,1,Value for Money,Check-in process was smooth.,2025-01-16,Negative
REV000873,BOOK004246,CUST002237,HOT0123,5,Excellent Stay,Staff were friendly and helpful.,2025-04-28,Positive
REV000874,BOOK004082,CUST002709,HOT0066,5,Excellent Stay,Will definitely visit again.,2026-04-27,Positive
REV000875,BOOK002242,CUST000296,HOT0024,2,Value for Money,Overall satisfied with the stay.,2026-04-22,Negative
REV000876,BOOK002035,CUST001403,HOT0186,5,Excellent Stay,Staff were friendly and helpful.,2024-10-26,Positive
REV000877,BOOK001253,CUST001642,HOT0063,5,Average Experience,Bathroom needs improvement.,2026-05-13,Positive
REV000878,BOOK001884,CUST003477,HOT0011,5,Amazing Hospitality,Food quality was excellent.,2026-08-10,Positive
REV000879,BOOK002961,CUST000954,HOT0053,3,Poor Service,Overall satisfied with the stay.,2025-12-08,Neutral
REV000880,BOOK004981,CUST003209,HOT0205,4,Excellent Stay,Will definitely visit again.,2025-09-13,Positive
REV000881,BOOK003620,CUST003336,HOT0191,2,Average Experience,Overall satisfied with the stay.,2026-02-17,Negative
REV000882,BOOK001803,CUST001777,HOT0173,3,Value for Money,Food quality was excellent.,2026-07-08,Neutral
REV000883,BOOK004332,CUST001325,HOT0086,1,Excellent Stay,Staff were friendly and helpful.,2025-07-12,Negative
REV000884,BOOK004177,CUST001675,HOT0235,4,Amazing Hospitality,Great location and ambience.,2025-02-25,Positive
REV000885,BOOK003526,CUST001899,HOT0048,2,Very Good,Check-in process was smooth.,2026-05-18,Negative
REV000886,BOOK000027,CUST001845,HOT0004,5,Highly Recommended,Room was clean and comfortable.,2025-02-27,Positive
REV000887,BOOK000408,CUST002520,HOT0068,5,Average Experience,Staff were friendly and helpful.,2025-11-13,Positive
REV000888,BOOK001192,CUST001549,HOT0026,5,Average Experience,Bathroom needs improvement.,2025-07-27,Positive
REV000889,BOOK004794,CUST002484,HOT0137,3,Amazing Hospitality,Check-in process was smooth.,2025-11-18,Neutral
REV000890,BOOK003024,CUST003470,HOT0139,4,Highly Recommended,Check-in process was smooth.,2025-12-21,Positive
REV000891,BOOK003944,CUST002456,HOT0137,2,Very Good,Check-in process was smooth.,2024-12-10,Negative
REV000892,BOOK003961,CUST004750,HOT0084,4,Highly Recommended,Overall satisfied with the stay.,2025-05-26,Positive
